V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16
GS1_SS_07299_02577 -0.777735843840856 -1.21951777837167 -1.11132628420086 -0.568565621777287 -0.806586908953072 0.878495612757315 2.01450630155083 2.01450630155083 0.585386823132892 0.17173467708649 -0.4035735931668 -0.425211892000962 -0.047713736923306 -0.304398056843556
GS1_SS_10877_15975 0.300615867921219 -0.895023092445216 -0.612756934570898 -1.31111264787748 -1.396579691696 0.947016615117068 1.58127204555976 2.15480089223666 -0.124785097021797 0.373037941893753 0.200237074089101 -0.197342118958256 -0.142350823659235 -0.877030030588686
GS1_SS_10973_07373 -0.799077764822659 -0.765371562028091 -0.944273715322338 -0.5994333328856 -0.570912699751735 0.245684882567441 1.86630504077859 2.07567241582947 1.06383813578483 0.570560821810473 0.0364471467580826 -1.17179058418567 -0.44256985064934 -0.565078933883444
GS1_SS_12658_14982 -0.82178357491023 -0.997935547583042 -1.16935860823779 -0.055699827984174 -0.649178286250964 0.326869154277048 1.55804139817951 2.38087208932231 1.20573745283388 -0.0332374958983791 -0.208207240566676 -0.692920722418038 -0.428101649406562 -0.415097141356891
GS1_SS_13279_02687 -0.683131339793398 -0.738880969889681 -0.612569999856038 -1.1686262734732 -0.810676618980464 0.787959452894842 1.6558845059436 2.47875727489241 0.213799978360808 -0.283420892276513 -0.518556786003636 -0.24166009925236 -0.598786880976145 0.519908648409766
GS1_SS_13461_13002 -0.335799510019041 -0.670566071731401 -0.708916417703223 -1.55981471895302 -1.27218712416435 0.55201099922863 2.06189607876089 1.91808228136656 0.551052240579335 0.241293300302767 -0.107614951486703 -0.156032263276127 -0.0130174314228758 -0.500386411481443
GS1_SS_16361_04737 -0.720033740350457 -1.27889007425576 -0.203456103010163 -0.473165029373158 -0.802647285362546 0.292387154405529 2.13742299300884 2.08234729633411 0.24184710333931 0.428456522660733 -0.0558856333905304 -1.27727020082415 -0.166037026739982 -0.205075976441773
GS1_SS_19492_05392 -0.390132854978344 -0.623816974135063 -0.343396031147 -1.67150077502102 -1.34823774352089 1.01664554234511 1.72860315870925 2.10249774936 0.150339565277956 0.198361651764662 -0.073101399989061 -0.126848747395106 -0.233175021611414 -0.386238119659065
GS1_SS_22902_15965 -0.49296749312982 -0.686966732994953 -0.576360831533384 -1.01176184046147 -0.727346665274574 0.187434365781785 1.4953052593341 2.62418771393393 1.01776866889685 0.261961675576128 -0.568460410000415 -0.660631994551723 -0.490334019285497 -0.371827696290959
GS1_SS_23042_16311 -0.519367113485724 -0.330977214527459 -1.24868574616941 -1.49736459227072 -0.666693656764233 0.640437588919562 1.78874873121092 2.01130584978058 0.79089873950187 0.354143455172672 0.0286667301283057 0.0214571333295701 -0.799392032625018 -0.573177872200924
GS1_SS_25248_14705 -0.698848195285609 -0.576134977914155 -1.15651840905363 -0.978709461433772 -0.648135079943325 1.06296299697598 1.65461600930263 2.08035574304033 0.917710617230178 0.319170638622474 -0.0239254997426122 -0.646882904255861 -0.489734855479152 -0.815926622063476
GS1_SS_25857_08346 -0.364003486169599 -0.605666808687912 -0.688286748010412 -1.79126293796579 -1.11997593097048 0.882869098105798 1.83712939728068 1.9404043214338 0.552733590562975 0.140786442104023 -0.13611015353837 0.0428997149937138 -0.173289126233495 -0.518227372904933
GS1_SS_29798_16783 -0.843921562544684 -0.515977540592607 -1.49173895524834 -0.330352562981077 -0.462435659457574 0.173571024172175 2.12036956985407 2.21485524244531 0.470472565775007 0.118848072129752 0.0826285643031115 -0.583495427465094 -0.526016643305426 -0.426806687084629
