V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16
GS1_SS_00003_16888 0.13034003167639 0.306445596331787 0.726031015109379 1.42684393679525 -1.56740182946348 -0.931256194542613 -1.15894519957103 -0.905690057914588 -0.434972365880946 -0.365432474252717 -0.472268847550065 1.93666277896587 1.23991036133269 0.0697332489640709
GS1_SS_00011_16789 1.16819906669712 -0.15660912084608 0.929330755703003 0.138737375544099 -0.720480036332605 -1.77210789702279 -1.5383003553294 -1.09497696458609 -0.310557722974065 -0.548818741652091 0.591271366414725 1.1064576812283 1.32103429957894 0.886820293576932
GS1_SS_00084_18450 0.473250388361794 0.463105882398333 0.6524223669277 -0.0948419455919896 -1.36790600382343 -1.05071159200819 -1.24931530030692 -1.20645119060216 -1.24645769299327 0.231068168529887 0.656851658263859 0.84245325328548 1.13821561024834 1.75831639731057
GS1_SS_00094_20065 0.476736406139398 0.284330209012905 1.63117358889835 1.01594883512352 -0.886734669794021 -0.542446346195084 -0.138488347635437 -0.523300741888423 -2.0696764743495 -1.04351008967487 -0.577221984786835 0.0947269663630696 0.742304465876952 1.53615818290996
GS1_SS_00121_19999 0.492578360138689 1.03404501324766 0.363887313132652 -0.142346920767176 -1.38401154721159 -1.62322113026315 -1.12254990992267 -0.616315676022838 -0.751682339300082 -0.224308653874767 -0.0275634076594857 0.881989309292402 1.35299112398308 1.76650846522727
GS1_SS_00166_14818 0.972696246790607 0.490562391261553 1.00416278019194 0.942893808905692 -0.728009370987122 -2.19165701838078 -1.86867120678539 -0.593368915567964 0.0601667781519964 0.155474066819491 -0.243984497825777 0.208422560523654 0.936161786134735 0.855150590767365
GS1_SS_00209_06867 0.64181299499122 0.811186814258469 1.07129660813317 0.512766275549507 -1.72639594226334 -1.79999289944494 -1.04688431020307 -0.61477943557246 -0.36132361316897 0.145789667137136 0.255580196412156 -0.434920570350572 0.974511568551887 1.57135264596981
GS1_SS_00220_03417 -0.143262854874336 0.685079495960602 1.34796193953686 -0.598972809530065 -1.45025708027902 -1.55801458290547 -0.219735921254397 -0.296208987634459 -0.658760843245386 -0.728281812681806 -0.282304793747175 1.32015355176229 0.768852264131488 1.81375243476087
GS1_SS_00243_02760 0.785989440951213 0.254565913669927 1.06769955685294 0.461385192175559 -0.0375779102281612 -0.846306210034934 -1.02947575041548 -1.4839216987014 -1.6184006017656 -0.85558061714281 -0.324620810216918 1.04683214086022 1.05958445063355 1.51982690336189
GS1_SS_00268_14291 0.803825493955817 -0.309353832929555 0.293283503946201 0.457077241661151 0.893242452658066 -0.60129814279381 -0.872433436923211 -1.72210057445334 -1.98169819649212 -0.592644888725851 0.42205216567179 1.11493058068484 0.745313014067709 1.34980461967231
GS1_SS_00276_04878 1.04062567420457 0.807042209512892 0.893218633379725 1.16762250937675 0.00174620648361739 -1.07976791304514 -1.86215912973086 -1.23624615638228 -1.06616110927669 -0.749576141597483 -0.3352036108357 0.48728232095438 0.84559482019016 1.08598168676606
GS1_SS_00280_04396 0.878422728150988 0.619533162367528 0.120009064285337 -0.938450968129351 -1.99259617444765 -1.64077189274192 0.493407476473021 0.0479846594455792 -1.00715627597189 -0.372876839802406 0.881741825148212 0.775530721237049 0.729063363275915 1.40615915070958
GS1_SS_00282_09270 0.132771392197023 1.34550934376603 0.347908339339882 -0.0650813956763248 -2.10318878812706 -1.71073670118404 -0.388193502491072 -0.251546972736818 -0.591983907431123 -0.381686524883727 0.284465307668264 1.22147008312601 0.879853758740373 1.28043956769258
GS1_SS_00287_15114 0.610266256386595 0.0993888068410856 0.970974859420806 -0.137847633506057 -0.897793008275357 -1.91803105033091 -0.63871382661748 -1.26669263930109 -0.676331881097078 -0.451108948470839 0.488007579327901 1.73152697700429 0.837188068892558 1.24916643972558
GS1_SS_00307_19580 1.02308888297309 0.5170215825101 0.524207122273266 0.288932020313597 -0.59078334783403 -1.58423554537577 -1.96814866986493 -1.39227898313119 -0.485874467291804 0.0520145092652047 0.604274565348546 1.03951297386032 0.869113030905241 1.10315632604837
GS1_SS_00335_09755 0.669031738827161 1.35331617075791 1.41234775027306 1.23645773784016 -0.290171191988441 -0.81001050955555 -1.75126302129409 -1.54766430827245 -0.454977724185846 -0.633578370371997 -0.36293664918671 -0.239331750038656 0.400377815727589 1.01840231146786
GS1_SS_00344_00804 0.0275228324933077 0.236472043721179 0.883307915559726 0.695171199730292 -0.658465258411606 -1.98407697027442 -1.56164513297942 -0.613749302951598 -0.515436020232844 -0.515662690974807 0.304679330621006 0.841064731830226 1.24289013803767 1.61792718383128
GS1_SS_00348_12354 0.643062044055104 1.27423714841727 1.30036860178258 0.86698849827786 -0.763815202897385 -1.49368679650854 -0.556974698951949 -1.51177780268453 -1.35076784771826 0.580748578337819 0.355435146974904 0.982770937804169 0.470192429484573 -0.796781036373626
GS1_SS_00380_19508 0.830006968673279 0.691478795246612 1.0764582539556 0.74463495481731 -0.187852947469865 -1.10777666658579 -1.55718783386532 -1.54430149215121 -1.4122164895816 -0.627760437735244 0.430530375535916 0.702754344246457 0.812288248816379 1.14894392609746
GS1_SS_00391_11850 0.440036727905797 -0.857090952385286 1.91966072685255 1.68410009400315 -0.346101260149405 -0.607211377610597 -1.15484071536119 -0.866917677235976 -1.13869681024935 0.254732773578499 -1.00056113520536 -0.0873776330090947 1.04929366864858 0.710973570217679
GS1_SS_00422_08784 0.837292991508618 0.553186560619513 1.74874280981665 -0.124890118029608 -1.34423853138987 -1.48944070973836 -1.7028704176723 -1.18154211468613 0.225169591458754 0.441940698918539 0.928263030955868 0.592373654535251 0.201972231399705 0.314040322303376
GS1_SS_00461_10271 1.0458075869431 0.514331799602936 1.13609033286948 0.583321445074977 0.217761496474977 -1.38075414083276 -1.67630237513891 -1.45826102648653 -1.3569058683239 -0.427674964496785 0.3908318169678 0.82095244614534 0.8413938225815 0.749407628618779
GS1_SS_00496_16485 0.797087539755475 0.165414771297509 0.0758431435074506 1.22988711497299 0.589629892130549 -0.276684629503196 -1.77467191959491 -1.34687994276833 -1.71028851171131 -0.869011982032296 0.445840281190513 1.21414894860145 0.809248850133488 0.650436444020613
GS1_SS_00499_01819 0.877496668238399 0.51407660809667 1.12048663919091 0.86684770536797 -0.327307629171256 -0.028246028268265 -2.05871282139896 -1.30941307033423 -1.47592412612639 -0.141899504721752 -0.151967615071976 1.52514722826721 0.591910845804169 -0.0024948998725005
GS1_SS_00539_09900 0.183769253198964 0.848056717082057 1.24369600756865 0.884437341494617 -0.18785882517534 -0.658328512500518 -0.558736553171134 -1.08693774386099 -2.26703424824342 -0.577381623182571 -0.645254225602254 0.911722809804037 0.501303890649841 1.40854571193806
GS1_SS_00602_19470 0.0380697684587465 1.07765968382707 0.493728065407879 0.15437977497305 -1.59857818034967 -1.46011388688026 -1.25518673254554 -1.00982800451774 -0.896841141046706 0.266812781270211 0.929225961227866 1.12529140078055 1.09759854208667 1.03778196730788
GS1_SS_00656_03834 0.0617526989815626 -0.392217546065923 0.891844727016368 0.554209824148681 -0.966021940576811 -0.44714882041849 -0.611067941655289 -1.59580725162535 -1.20918904678722 -0.848811896576112 0.256478818350486 1.67907636582704 1.02305000015148 1.60385200922957
