V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16
GS1_SS_00102_14702 -0.911681702050983 -1.554901738573 -1.30790524454855 0.0737313939007528 1.00254112663855 1.36840468341228 1.424493470597 1.21197357053012 0.698426693370939 0.28367841382154 0.0881395227188461 -0.517516463670289 -0.721288571240465 -1.13809515490673
GS1_SS_00174_21558 -1.09936677088071 -1.24851309528828 -1.21223425962158 1.14790554958463 1.33937718227002 1.00480569778818 1.32325325530704 1.13379711349202 0.428818716853126 -0.071466426990737 -0.299619993516905 -0.364921897716974 -0.926034556028679 -1.15580051525115
GS1_SS_00203_15232 -0.709821712328231 -0.742282258196296 -0.537780819227487 0.583406435055472 1.43906642413766 1.31896240442582 1.16315178425911 0.722986782288151 0.818745392598942 0.307524255722789 -0.186233107476345 -1.36877079344995 -1.32981813840827 -1.47913664940137
GS1_SS_00238_12178 -1.36738441390558 -0.87346188410228 -1.38057767012737 0.868872515687985 1.39990107861507 1.32239069831205 1.07831545820892 1.19540560717731 0.268579357596498 -0.192393014792877 -0.293783188857341 -0.442866984163578 -1.40861333959867 -0.174384220050133
GS1_SS_00256_13873 -0.50466663229472 -0.70122208185604 -0.452145742938253 0.671164672449439 0.634877512530426 1.58582391830281 1.50067641586126 1.52057069213265 0.353174560527562 -0.51182857175242 -0.485568127074187 -0.908918326129339 -1.25667027535321 -1.44526801440598
GS1_SS_00315_06622 -1.51464228961657 -1.4320660685211 -0.873804292101049 1.09406846977964 1.81050441618537 1.35807976821162 1.07778583463405 0.335297671995383 0.31319981001209 -0.0657203707330214 -0.565597269702478 -0.721445348953076 -0.301237057660231 -0.514423273530639
GS1_SS_00435_10744 -1.53136187271403 -0.840389027508239 -0.762185899291149 -0.0712130540853567 0.0376821237676182 0.873116501029226 2.05741181944008 1.33269378877075 0.426394522035714 0.506204563846305 -0.133347046367428 -1.7670425330943 -0.105493877413396 -0.0224700084158008
GS1_SS_00565_10961 -1.42658640291878 -1.35313694905563 -1.38749233876581 0.864562690167298 0.802841455550036 1.06477168537492 0.960520847633675 1.17376119755896 0.882332719327738 0.432158647263256 0.44282066475952 -0.510837566850766 -0.789234690364328 -1.15648195968009
GS1_SS_00657_13835 -1.01340867332447 -1.86485306725496 -0.867581180441349 0.644791044136846 1.40332921276277 1.43861005781514 1.53034025495129 0.249880785184001 -0.0454198879043229 0.0480743514844535 0.0894705430125659 0.16073785001835 -0.518300814422902 -1.2556704760174
GS1_SS_00695_11285 -0.789325922974506 -0.551851071927007 -1.33478636515644 -0.158554137243999 1.41413470474214 1.77666634009476 1.75504748110584 0.730646162861729 0.109519714218585 -0.156724849175706 -0.385552156627638 -0.333334297223636 -0.889105272154128 -1.18678033054
GS1_SS_00719_16072 -0.0398438387255354 -0.501270647495523 -1.52222018660363 0.674171423141504 0.707667591481844 1.88105887630211 1.02656478598732 1.20908472367856 0.260938081065271 -0.263037695115759 -0.378223498490193 -0.234668491317308 -1.17734637175259 -1.64287475215608
GS1_SS_00741_02287 -0.275722046105328 -0.77012247175748 -0.882758983297279 -0.0303683334684295 1.20863329346936 1.92969161734299 2.02547881465655 0.403790023511821 -0.451139564077147 -0.275952858628975 -0.496378818711984 -1.21512901734915 -0.130310156207637 -1.03971149937733
GS1_SS_00814_18526 -0.883217727375392 -1.89755991909746 -0.993622319671671 0.67920440467464 1.9991307357882 1.03801932963755 0.854668846002656 0.464901204985254 0.726422082987067 0.128393922197923 -0.20008931254216 -0.28289275676437 -0.541160642314596 -1.09219784850764
GS1_SS_00829_08970 -0.746661500327207 -2.174775085439 -1.5629327294014 0.428574750508102 1.44638632647451 1.11157988701187 1.122083618446 0.592039070951623 0.443568827130311 -0.158452540016383 0.167557024370174 0.451157773091464 -0.375170778830902 -0.744954643969162
GS1_SS_00942_07803 -0.747828672887719 -0.124845057434276 -0.872801253363297 0.740566571272543 1.94518948984164 1.10420859115261 1.37764483865932 0.673851885454754 0.340654313750695 -0.890654479145522 -0.695490532041932 -1.60572315389676 -0.539227824274349 -0.705544717087712
GS1_SS_00949_18016 -0.191735157075929 -0.968811564608327 0.606739006605912 1.01517336959879 -0.131671280165212 1.4637754502757 2.17703398859046 0.516455491624491 -0.211068217456566 -0.599043322376727 -0.349590533581906 -1.34796478760723 -0.708284498508093 -1.27100794531537
GS1_SS_00953_17560 -0.855803549607287 -0.918300032198977 -0.528003371307735 0.790549869254198 1.8664697068131 1.28439462385128 1.54847289833185 0.671684010207258 0.241867514735977 -0.631551465013575 -0.931166955085501 -0.672603076127724 -1.0341023381777 -0.83190783567517
GS1_SS_00989_03547 -1.14423481532847 -1.56921792062774 -1.54489228833788 0.420475708727908 0.384988903975646 1.42140393147819 1.3985092187348 1.64605830027275 0.354224133726709 0.0573083278358098 -0.0309794081809059 -0.626241939509168 -0.298561363369331 -0.468840789398329
GS1_SS_01022_02479 -0.861323241319272 -1.25437460052711 -1.24767486144971 0.46120525256074 0.345746415793438 1.37192311781618 1.91125211354739 1.37973948007315 0.450374007718933 -0.0595877983896462 -0.117652203727168 -0.428073447646995 -0.818891560495699 -1.13266267395423
GS1_SS_01032_02370 -0.758247762588945 -1.0888379376214 -0.830407039372679 0.330853880030669 1.64482396658099 1.09607783848143 1.85794555150039 0.772200154312577 0.392944420518998 -0.511899347894709 -0.159157953012362 -0.377313906079465 -0.966334979360643 -1.40264688549485
GS1_SS_01052_10142 -1.37639827363264 -0.261492095603866 -0.813575928503677 0.264764061580824 1.0685986747466 1.52403589758408 1.84860829293452 0.834146912573249 0.21238360160778 0.206329981144712 -0.269053941835967 -1.27971713459208 -0.90335127189848 -1.05527877610507
GS1_SS_01055_08653 -1.39876232104186 -1.50326638137095 -1.05389892195583 -0.558251092966385 1.53630885905828 1.60647587099353 1.62140502246911 0.648024346260932 0.162782135849973 -0.0500627767374513 -0.172481818837253 -0.0885799875444622 -0.265789015559663 -0.483903918617969
GS1_SS_01103_00561 -0.967114172103924 -1.99182603526737 -1.25096161693318 0.613998915804399 2.05130600381249 1.11393181598113 1.16287103060686 0.236037596694885 -0.17204016218431 -0.337680580917563 -0.322622361032722 0.127166666927484 -0.120315176879881 -0.142751924508294
GS1_SS_01109_20881 -0.89482255607758 -1.15155615919927 -1.16505402381751 1.06504629607792 0.887886822963473 0.95326710470809 2.22923711940143 0.314860289092102 -0.578318721193234 -0.470335804247285 0.0193835964333639 0.514586504615175 -0.469281283573985 -1.25489918518269
GS1_SS_01322_07564 -0.602288097917208 -0.856988823902976 0.127395063014995 0.848734219819899 1.15600217180764 1.12471215633028 1.15600217180764 1.01624010267541 1.05587412228007 -0.229102513323808 -0.830079410592441 -1.52659515511863 -1.34719906638173 -1.09270694049914
GS1_SS_01334_14491 -1.03112708536471 -1.10408708248589 -0.438863579322189 0.765834726084585 1.22677023730898 1.48084269787215 1.48813869758427 1.00574436367717 0.5044662658093 -0.138010885310736 -0.546157692735689 -1.07404473073011 -1.05258590804741 -1.08692002433973
GS1_SS_01631_16293 -1.05111064361547 -2.13148841865996 -1.34245715376695 0.824712656359831 0.915671500510571 1.76266294646819 1.20392680100527 0.125867433203374 -0.342759950764419 -0.438896571090266 0.145960295972441 0.298202371568839 -0.123129504650226 0.152838237458776
GS1_SS_01682_20879 -0.94133338553998 -0.776953508728211 -1.4174479573055 0.414800598157113 0.594640011002369 1.33630635995071 1.80478900886425 1.64011559655817 -0.101821871822732 0.0253768423768509 -0.273637981156938 -1.17420487768999 -0.302013078939922 -0.828615755726196
GS1_SS_01768_02735 -0.520050094029265 -1.35066001959269 0.204824480330896 0.784254204924788 0.333586641351761 1.80753743712528 1.4879817090443 0.877066346536543 0.792478065573931 -1.10652884203671 -0.434052008383943 -1.18594783916272 -0.916910112212186 -0.773579969469983
GS1_SS_01927_14150 -1.3125803331457 -0.196354441401248 -0.919485374937823 -0.161139684728458 0.690484163272317 1.33262115646148 2.11881107287723 1.21837793423231 0.252838443134213 0.128194583469132 -0.44449563376997 -1.43132776843766 -0.632853634577912 -0.643090482447909
GS1_SS_02028_20679 -0.1815101328196 -1.99389959485462 -1.41577903599288 0.256332985533689 1.61658039854848 1.74847570728666 0.713035900370101 0.478829277377069 0.399938625421522 -0.0623112883805145 -0.0718028199439163 0.125793609875994 -0.692203837588089 -0.921479794833899
GS1_SS_02199_11461 -1.34520032058224 -1.45431555490871 -0.738196313329073 0.322242112125192 1.17253267887663 1.33176009489377 1.8838023544862 1.03351178773476 0.323212025319205 -0.21387740586552 -0.255260368810077 -0.783458929049682 -0.545830196516485 -0.730921964373975
GS1_SS_02251_18013 -0.795314607803347 -0.309697318032498 -0.418537445439804 0.71090190945896 1.17183687525493 1.09897941291944 1.25064188553617 1.61046853625432 0.661834638906487 -0.695247113616028 -0.618226367718509 -1.43021535101263 -1.10904776194189 -1.12837729276559
GS1_SS_02279_09129 -0.800899804279193 -1.02335957358309 -0.153516880125163 0.863424211349999 1.56117302709362 1.50868251972978 1.52417971714196 0.683331780132633 0.151427972179051 -0.445963992580845 -0.768405680673007 -0.910879914946287 -1.11084375252282 -1.07834962891663
GS1_SS_02372_11899 -1.15115735317681 -1.60891349052506 -1.11832252475942 0.12138539404637 1.7209244030968 1.59344801041754 1.43217105907333 0.65572394002693 0.0337936605917581 -0.161283849417411 -0.165726208556233 -0.109134416048623 -0.630628749736501 -0.612279875032668
GS1_SS_02450_15671 -0.967233948277506 -1.25922768437519 -1.03891709520239 1.68701541859243 1.47591183911641 1.20956620145973 1.03002951237265 0.457616566653221 0.330296775417834 -0.149783015913944 -0.331292635650342 -0.349049011494121 -0.84228167382129 -1.2526512488775
GS1_SS_02500_06531 -1.2963733389222 -0.459787261420173 -0.762104971670126 1.29313422059809 0.547764693602518 1.3035589692274 1.55114674917348 1.27358781691814 0.416412860873227 -0.285172721879251 -0.473078815922541 -0.868698026404808 -1.32608387251573 -0.914306301658034
GS1_SS_02542_14942 -0.55943718605888 -1.57404587350939 -0.441923294973304 1.4313298359307 1.06220644798092 1.87927644734893 1.02284289918784 0.45781496315429 0.257873128014824 -0.628431538064337 -0.276106148042738 -1.11504478562912 -0.514258021387943 -1.00209687395178
GS1_SS_02557_04515 -0.493558637627174 -1.12732850356325 -0.333437647421173 0.0893468730973402 1.56644774844114 1.28364193346484 1.66309002334311 0.817724439726926 0.858415923896176 -0.961510705573556 -0.69091233584804 -0.738724829746909 -1.33892422124336 -0.594270060946069
GS1_SS_02596_13965 -0.648408031947628 -1.06236019112207 -1.16876160290497 1.01500070559176 2.10941522678733 1.44060635272337 1.05908129047325 0.373096188507186 0.105015298153214 -0.486272547326061 -0.91745160174154 -0.687421882934692 -0.748729363057222 -0.382809841201924
GS1_SS_02866_10787 0.129265855633825 -1.01860990647126 -0.867175496908837 1.05314794695065 1.90799592333601 0.467092375511201 1.23425233782404 -0.0484602700407951 0.937111881427551 -0.684455413983856 0.408339937271657 -1.35863964278262 -1.14492764868628 -1.01493787908129
GS1_SS_02941_18662 -0.0848168114722737 -2.03369781034302 -0.934927880202867 0.536418200292391 0.663632623311869 1.36894455396198 0.992796508360107 1.03538449014849 0.458660788381997 -0.148561403568427 0.451324665067483 -0.0157418526232526 -0.349137059733046 -1.94027901158142
GS1_SS_02965_21769 -1.38843200276601 -0.605199455459134 -1.12274846827458 0.12470795691081 0.804870367078104 1.22883345403251 2.27335288159573 0.806440600733491 0.149329220627273 0.216974886501331 -0.176211620807493 -1.38215106814446 -0.3922757717887 -0.53749098023886
GS1_SS_03016_06477 -0.938220307762107 -1.44521455057714 0.0297272276802523 0.5010125445623 1.84780096934446 1.48889907418044 1.02486430063504 0.495574637059814 0.222772944018475 -0.742455637672641 0.350563770326877 -0.424156785193843 -1.0614795444851 -1.34968864211682
