antiquewhite2_01	1.46357283347408	1.27706019661504	0.697600826572411	0.309651323993914	0.302160424159883	0.433569454629446	0.718065914602876	1.16608620520555	1.53589522111242	1.89426258198589	1.90694237820864	1.82398020510596	1.58322855020947	1.43369301770072
darkviolet_02	0.744803060323417	0.512600676540324	0.376186351616286	0.438268831429019	0.567257644903429	1.10814314211958	1.78113847807237	2.76068350532388	2.2127834144315	1.88270757628851	1.54722832174433	1.25639942228267	1.00887442271835	0.701845290501555
coral4_01	1.11815293284494	0.882905523516093	0.558416153552155	0.309350307815522	0.318749509499662	0.643385554022296	1.13513005530726	1.87207719787803	2.2268638748473	2.15877188328162	1.80485932716143	1.44501632616805	1.23849694746201	0.926309009263732
darkviolet_01	1.49714264433698	1.93730452351261	2.64199859898458	2.46431315413706	1.77641467661015	0.92868718545797	0.535060717700503	0.354269758407996	0.45476034797188	0.497671138488201	0.635431497736218	0.756621201659625	1.06615433326559	1.49569007961775
antiquewhite2_02	0.654430287393316	0.633557733589326	1.02681669511636	3.13674058188619	3.65370370228908	2.25459006967302	1.60363382030296	0.940455798750933	0.701366157226211	0.552462621134901	0.571437497928163	0.606042392135314	0.614374948537631	0.688373778757221
cornflowerblue_02	0.638178136239246	0.52654998777519	0.505932831965287	0.740617913312627	1.51222600864039	2.61138756860147	2.70243528949165	2.4231387345306	1.69598186324062	1.1772848514965	0.894917277194977	0.645869819421308	0.598033531682562	0.4672149557096
coral4_02	0.952154017192062	1.09106165843501	1.76270612034559	3.26876494940923	3.20744908335315	1.64908190844625	0.937789838235494	0.514272920312116	0.539979700873359	0.48432850871919	0.569732140098111	0.632292614483964	0.751686748768042	0.941590201337653
cornflowerblue_01	1.69231778825976	1.68241301798656	1.86325889545596	1.45352804632353	0.643838573853171	0.392691449221394	0.362312353684699	0.433289054263375	0.58259795038665	0.837365973555371	1.19155836561681	1.62138707505195	1.72661672991037	2.02016098633742
lavender_02	0.799078349731716	0.638495102943753	0.475451326590935	0.341173327350014	0.591023576858529	1.53714687631672	2.11397737528447	2.62046654655678	2.35115505964633	1.8646252122742	1.33605001438398	0.895897206147532	0.834007434694337	0.553340674217781
lightskyblue4_02	1.43651385670453	1.18062908906177	0.914290868332511	0.596224304413339	0.300044223104287	0.334973000318404	0.542660373208767	0.952203706732706	1.10275398894049	1.48400581960195	1.75076121248486	2.15701882633073	1.93446558706361	1.82707411268346
