Hour	leaf +1	internode 1	internode 5
-2		-0.394493927	-0.695374858
0		-0.568198915	-0.576833025
2		-1.025555114	-0.76452426
4		-0.423110066	0.138040083
6		0.122102702	0.043865182
8		0.89975885	1.616190879
10		1.162826521	2.241828329
12		1.981649748	1.260894664
14		0.928877028	-0.011125057
16		0.378141847	-0.520854937
18		0.072903023	-0.81391669
20		-0.270490654	-0.71513183
22		-1.447266647	-0.902823065
24		-1.417144395	-0.300235415
