V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16
GS1_SS_00241_19560 1.12183515150406 0.237332341639647 0.769472243509293 -0.18945824181932 -1.60825827747988 -1.51980799649344 -1.24098107007325 -0.224334978631047 -0.970769057199551 0.596339807328028 1.79779664847361 1.00426099750989 0.057555347764766 0.169017083967192
GS1_SS_00276_04878 1.24086091950515 1.19436624101366 0.297292444236741 -1.15635000389415 -1.10137688403069 -2.19974528886487 -0.185978713965947 -1.02452391546535 -0.386179329588113 0.639165080203555 0.95095292420529 0.510620969080033 0.565320590834723 0.655574966729962
GS1_SS_00280_04396 0.990939275083379 1.11795988941473 1.08047839666122 -0.677611843993885 -1.73063355985233 -1.31000791895178 -0.677403613478587 -1.11968522797005 -0.410868553898044 0.434547338208994 1.65103000857582 0.784791064939052 0.00205255793650201 -0.135587812675013
GS1_SS_00713_08511 0.951274605472864 0.433685603433485 0.289966327896133 -0.368148188001989 -1.24323888794053 -1.81931365071941 -1.15461200135916 -0.762835252345392 -0.25397120799176 -0.34818717751069 1.69981249889657 1.50020239398358 0.617925730268173 0.457439205918131
GS1_SS_00861_09410 1.06643679245026 0.780417074560761 0.59259175083692 -1.51630413316268 -0.987652918061534 -2.24362772715713 0.0568043152295506 -0.462427088803377 -0.690786145002576 0.345107623681039 1.25882929729808 0.833225106306826 0.613714963535346 0.353671088288509
GS1_SS_01118_09507 1.25856832676141 0.735054849075323 0.807765054309502 -1.68817799082013 -1.119716386262 -1.94861272593164 -0.577166054841874 -0.430952442134598 0.0567347344270121 -0.198967227325622 1.08141982673632 0.647802602794309 0.352995770663002 1.02325166254898
GS1_SS_01342_10250 0.758084469697982 0.801655462879122 2.04565177839779 0.558013582641726 -1.25951927577155 -0.490357865533052 -0.686871936819419 -1.80815810827692 -1.12524948045824 -0.46190333937394 0.987499086855822 0.407738116363917 0.310192443874711 -0.0367749344779593
GS1_SS_01551_17710 0.691514175272869 0.405179201082006 0.425530281892265 -0.00326225797041537 -1.65477612977044 -1.82018782147244 -1.11736561209486 -0.348757350795754 -0.376680926791227 -0.40223809804132 1.92109808097181 0.652705137448652 0.740262113027677 0.886979207241177
GS1_SS_02182_20470 0.419854656103197 0.887350632174924 0.811507212627948 0.288187617753814 -1.33071163759513 -0.898261045385766 -1.0287689673232 -1.9546310889627 -0.392456987403235 -0.380522381383956 0.968918083385823 1.770282516335 0.180432721680469 0.65881866799281
GS1_SS_02475_11848 1.07240115232627 1.58487040990076 -0.496176485795271 -0.593527746072219 -1.88135831924262 -1.31733218346765 -0.78124542283943 -0.982496234443346 0.0259405872595752 0.575123929987833 0.80780653863184 1.2181661110997 0.635368207648007 0.13245945500655
