V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16
GS1_SS_00045_14409 -0.142062795821882 -0.632209177420974 -0.579841500985714 -0.690416414897576 1.96752572359711 2.02592133401053 0.897567442473808 0.90416049526242 -0.675346579952178 -0.554787900388988 -1.39681492796314 -0.386947613684611 -0.240920913063698 -0.495827171165116
GS1_SS_00099_21780 -0.84887866800408 -0.779693526635921 -0.296345278721384 -0.0338208381874094 2.69093644172297 1.45982002203477 0.603061559064687 0.586570854135838 -0.338993653537372 -0.354157520138613 -0.133333712758049 -0.650800660525378 -1.01378571729257 -0.890579301157491
GS1_SS_00142_20039 -1.17689807095456 -1.13465798235861 -0.555050505798623 0.19461924049982 2.45023997152321 1.61829387874223 0.328134650974824 -0.101245032230898 0.259081288748412 0.621060482759738 -0.418413001818701 -0.900133664371571 -0.816939055093474 -0.368092200621794
GS1_SS_00167_19962 -0.338207448144194 -0.251030492263199 -0.395495162008849 0.247123541342491 2.44647359971161 1.65814484153061 -0.269711268523412 1.02175306359934 -0.28091973427954 -0.908220201097505 -0.676952190996064 -0.106864714937712 -1.26975549098683 -0.876338342946741
GS1_SS_00183_03382 -0.80767809787952 -0.983607151123182 -0.818340464742772 0.609936888424177 2.26841474216874 1.91122545224979 0.517654103222729 0.394503765952166 -0.0410539204116864 -0.26443050619682 -0.78102218072139 -0.45422063636271 -0.887645849353912 -0.663736145225615
GS1_SS_00385_10561 -0.561668885496417 -1.21737237447673 -0.522905398637465 0.255094161559827 2.30955896508432 1.81546099878359 0.167739824976271 0.922099117835638 -0.41371247790802 -0.311071132422343 -0.966228656799009 -0.139638246877115 -1.01536547112726 -0.321990424495287
GS1_SS_00435_10744 -0.635510360865387 -0.903715143165507 -0.641605924099481 0.233412178154662 1.97948626656079 1.79357158792093 0.675035734464746 1.22704994094427 -0.687322648355183 0.144721733098599 -0.480073498395999 -0.723896027759745 -1.04696087916671 -0.934192959335976
GS1_SS_00462_14207 -0.802752250921723 -0.897481328958991 -0.229578176077558 1.1234056691694 2.45719108793413 1.63241658182299 0.220321791880774 -0.13358604366646 -0.211642803969169 -0.173372256442113 -0.551404430529504 -0.57792857237994 -0.801489196547892 -1.05410007131394
GS1_SS_00479_12977 -0.509040513431276 0.00809185295527289 0.320591285471185 0.938211873053301 2.53107097381086 1.4158410725631 -0.284427465404795 0.15134796556286 -0.832901187329922 -0.99744330390746 -1.13325584457463 -0.0715674257052813 -0.562581995809681 -0.973937287253526
GS1_SS_00493_13995 -0.624818432527392 -0.72051650374837 0.0606087784399526 1.24006705793269 2.15124356511362 1.99910816983924 -0.0424506828749465 -0.0108784986943504 -0.50703619102465 -0.648538467274472 -0.557747989449442 -0.549568667122863 -0.770410369940503 -1.01906176866851
GS1_SS_00512_21477 -0.53316176929829 -0.414824862229551 0.0568791978916704 0.0223642666632883 2.74493491332114 1.7965960886175 0.373266067485173 -0.184725320707004 -0.427973407459411 -0.803528730587282 -0.736142436284251 -0.506042894761704 -0.608765904369984 -0.778875208281295
GS1_SS_00610_06745 -0.534118873722756 -0.481230387384633 -0.108451862711089 1.31356598770264 1.81174140740367 2.20413985442845 0.201201694397599 0.0228310090217681 -0.713257295190592 -0.498291189429189 -0.652691447932419 -0.5017033498381 -1.0357064538327 -1.02802909291265
GS1_SS_00783_13825 -0.697221978094202 -0.905706265634834 -0.680660142168077 0.499565512696869 2.25760439625503 1.79484721596625 0.198091387559259 0.936554424735889 -0.276356500442085 0.0314013800910247 -1.1385461942433 -0.634871536960555 -0.619283926677143 -0.765417773084128
GS1_SS_00806_21326 -0.471646779083996 -0.521007901821641 -0.208456158056976 0.523819704518595 2.84245281849979 1.1854030197079 0.217760133473078 0.0807031538466343 0.34873714182286 -0.426304620410587 -1.11571153296766 -0.676716996720555 -0.714845630150468 -1.06418635265697
GS1_SS_00814_18526 -0.858436777537423 -0.822714648679232 -0.765162329963259 0.96081186270165 2.68797679299517 1.25512251323885 0.152162093487932 -0.425802105810448 0.0997894834563962 0.0862746113717141 -1.28511776112137 -0.409925604095697 -0.27497533952031 -0.400002790523977
GS1_SS_00835_12289 -0.784216562749794 -0.617971878858774 -0.852249817144686 0.589155125190676 2.56132534013989 1.88364000453318 -0.21559621084229 -0.113413968832841 -1.02034754687526 -0.277011444381648 -0.45119775329931 0.193397478029727 -0.479787603395218 -0.415725161513647
GS1_SS_00836_18856 -1.00999904399438 -0.833753515739363 0.077377395258609 0.814685109906491 2.42386525295526 1.73057715602794 0.328130511761718 0.149379122915398 -0.205617794185939 -0.431145247403259 -0.696766470081435 -0.945681955484255 -0.813706631008935 -0.587343890927847
GS1_SS_00886_16905 -0.347916591424711 -0.69805958567794 -0.649303962647182 -0.168175712490424 2.16542364754643 1.77731918561005 0.724707115251965 1.15877769939894 -0.387576016128835 -0.263746436242258 -0.632566957726176 -0.517348445588812 -1.114059055816 -1.04747488406504
GS1_SS_00983_10884 -0.580977193268321 -0.190017472042967 0.123179931004598 0.586746457600375 2.18724676690974 2.00966799243375 0.388545631894921 -0.0847590855592174 -0.134166083296487 -0.874555005910071 -0.815839443381721 -1.46743897875731 -0.686951623197538 -0.460681894429751
GS1_SS_01052_10142 -0.743390157970957 -1.12809455904347 -0.654367651937648 0.308442544564746 1.95907877518307 1.68883188186767 0.518821802572748 1.37947867340192 -0.161564493538972 0.0829294605310804 -0.520833892887684 -0.880103292236396 -0.940511421330428 -0.908717669175674
GS1_SS_01088_20702 -0.724328951232719 -0.755816624939467 -0.671849495054807 0.354648667785166 2.44018225629542 1.81042878216046 0.462231552949887 0.503165528768659 0.0182553536847454 -0.540650854610025 -0.303443712685859 -0.897511156619831 -0.829287863588545 -0.866023482913084
GS1_SS_01130_20489 -0.980876630219337 -1.20285949203149 -0.145601582749414 0.649923045279727 2.14650052526446 1.59309208837463 0.281637990356956 0.958117855749161 -0.101205010386983 -0.033061434202787 -0.639126270871322 -0.299440868377373 -1.20079453517743 -1.0263056810088
