V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16
GS1_SS_00166_14818 1.61124313843585 0.556192840806779 1.51670458130063 -0.278015387354416 -0.219023327702038 -0.974071270688674 -1.53626055711946 -2.17786223154383 -0.196334073989585 0.309132078160066 0.325518761396838 0.368376240631472 0.350729043299564 0.343670164366801
GS1_SS_00246_05672 1.32644618843148 1.06527721324998 1.44512784219759 0.140323019731054 -0.404757432541567 -1.25519757508835 -2.41081250951979 -0.767990318732056 -0.584940913118117 0.248026331620064 0.153959275957345 0.556113273139485 0.227687508774071 0.26073809589881
GS1_SS_00263_21153 1.23702536802206 1.47169899809045 1.45605408941922 -0.264103618982067 -1.38237934093176 -1.41590414522725 -1.62822790576531 -0.730210148036947 -0.243206490971215 0.00487706081536684 0.794497951321668 0.144116747989277 0.550213877355241 0.00554755690127653
GS1_SS_00276_04878 0.982936676602588 1.55769508053328 1.13995087717513 -0.153615655982172 -0.699564114853685 -1.28152500504918 -2.09540595297109 -1.13315378799439 -0.486370521415732 0.091153637240645 0.586223733137641 0.646364493448685 0.6617057891927 0.183604750935562
GS1_SS_00297_12677 -0.00620334359043071 1.32478378071601 0.749124877805864 0.189799549303545 -1.13521187704882 -0.792605194347966 -1.53757553929051 -1.56406780022029 -0.611342356407399 0.914452521202205 1.01603938642164 -0.0689481721083191 1.63133708576056 -0.109582918196094
GS1_SS_00314_13853 0.876333639573441 1.36837740791408 0.846719894256643 0.258241621935659 -0.0884669963117748 -0.80861253627206 -2.61808830780871 -1.18523863055749 -0.571854439098276 0.121031268634495 0.802678939682944 0.0934677056857836 0.806627439058517 0.0987829933067473
GS1_SS_00346_03424 1.2246392390036 1.25413879548634 1.42319394609894 0.204068044533578 -0.453431685533546 -1.58462621681383 -1.71737422098614 -1.26240029215625 -0.739350463750829 -0.160818777191335 0.387952395270384 0.366882904351753 0.832068218117967 0.225058113569371
GS1_SS_00417_11130 0.456254946893713 1.19896546693542 2.13835194350385 0.00325328649893832 -1.01777959044341 -0.300171133274197 -1.23671098415605 -1.06151411235528 -1.65542374423531 0.0244735870715584 0.402169058848864 0.513446244778458 0.854782543013653 -0.320097513080194
GS1_SS_00438_04895 0.286565345996451 1.491604487641 1.28979371978962 0.2198429612027 -0.853977570870855 -1.30461893495962 -2.00575531398968 -1.17250570033526 -0.610764387759239 0.111073198900944 0.888252707466763 0.642750948637244 0.661475659056445 0.356262879223476
GS1_SS_00446_02475 0.79203350302414 2.2355268479374 0.695378075977259 -0.331546223515917 -1.76854305611947 -1.30111107285996 -0.724347540973652 -0.868538423945229 -0.596001809976974 0.292911215814835 0.280837210009963 0.554356223400662 0.908812273079142 -0.169767221852202
GS1_SS_00554_10191 1.08705622005991 1.17681550846036 1.56876440114232 0.277227973602529 0.431813414736636 -0.561024047514996 -2.31581813574377 -0.825813948296321 -1.14595541025792 0.134610437588483 0.327792372734782 -0.549554805108272 0.712261324716705 -0.318175306120448
GS1_SS_00606_15578 0.441505359173251 0.572546349208959 1.31511195941131 0.0418303395643399 -1.09758391595203 -0.635086304061295 -1.35452703366911 -1.9352184797097 -1.08088261330042 0.97538176916579 0.403477777751123 0.354530113826021 1.27528577616516 0.723628902426599
GS1_SS_00637_10747 0.0420266311582752 0.980437971407618 1.23032790757458 0.953474895443553 -1.21560826916563 -0.828014052182188 -1.36005331897312 -2.03894505306833 -0.00949210327306381 -0.421882720473455 0.97995648790826 0.618843863389528 0.953474895443553 0.115452864810417
GS1_SS_00651_17437 1.46295892662519 1.33496912350118 0.996846807785499 0.0283269542948245 0.0873550873773921 -1.56676984583281 -1.8170185653738 -1.52474334331448 -0.283051223454643 0.366449270010504 0.734181167045918 -0.0786495975700232 0.446681683909139 -0.187536445003886
GS1_SS_00686_13386 0.822846378149567 0.962032311800023 1.14571210948628 0.878748925271471 -1.36876164269081 -1.28661912447087 -1.49083455171211 -1.38359293070274 -0.668268501204089 -0.414356850439781 0.583264033341405 0.744126464855456 0.889016740048964 0.586686638267236
GS1_SS_00739_13132 1.24634673158217 1.49156704140685 1.144046234232 0.462845275406154 -0.852317883175021 -0.98771560025613 -1.29160825414929 -1.56541252646886 -1.22090055745137 -0.417089443713189 0.232368272552532 0.368668641080849 0.865728704676388 0.523473364276917
GS1_SS_00792_15870 1.57641183330265 1.18403898055025 1.34249724800795 0.728785862933684 -1.16013729358588 -0.952632419534133 -1.74492375682263 -0.435756642350683 -1.20277011316379 -0.322572165595183 0.748731482948597 0.379171590288917 -0.185493188191299 0.0446485812115505
GS1_SS_00841_15701 1.02266580982021 2.14035569249523 1.27354869322351 -0.137501598087109 -0.380419945509351 -1.75629353623697 -1.11647581242538 -0.500955896758001 -1.0501046792499 -0.245952029695837 0.284618808908919 -0.22975747320102 0.830853234943087 -0.134581268227388
GS1_SS_00871_17246 0.886357768457328 1.4175066275953 1.54811700279316 -0.23732682616161 -1.29483549734696 -0.544478891835249 -2.1459797757197 -0.442385115222253 -0.826814986221293 0.431071768913448 0.903772485150376 0.304227326200458 0.316025796759998 -0.315257683363001
GS1_SS_00907_15275 0.332312864280991 0.0150964940386729 1.70130593695948 0.768428374735121 -0.450392309922563 -0.555839773677047 -2.01880458612664 -0.715435935035185 -1.2977719285622 -0.405743383828322 0.221241535792934 0.758928603225709 -0.0356322858215924 1.68230639394065
GS1_SS_01022_02479 0.0194033839439222 1.48324744358318 1.6468783458745 0.77853030610769 -0.583722052231682 -0.356847304269487 -2.11362079512719 -1.00735543116994 -1.07160314740702 0.296873208442819 0.956215396325869 0.0346622165502291 0.392040138118996 -0.474701708741884
GS1_SS_01029_13458 0.0395874083659485 1.12764767639935 1.31336638231368 0.733868164611084 -1.01579753847652 -1.42214448149207 -2.00303908044214 -1.19732710064841 -0.296661196026305 0.331012174714218 0.85814609563646 0.394547521474382 0.905623058050649 0.231170915519675
